time,num,source,diam,cand_lat,cand_lon,selection,lat_sat,lon_sat,timestep,lat_pmsl,lon_pmsl,pmsl,lat_rvo,lon_rvo,rvo,circ,dist_mdl_sat,dist_pmsl_rvo,filt_num_pmsl,filt_num_rvo,comment_candidate,sat_neigh_time,rojo_stage,rojo_morph,rojo_comment,rojo_pressure,rojo_max10wind,rojo_gusts,stars_Q,golub_wind,golub_stage,golub_sat_text
2002-01-25 15:00:00,32,Rojo,232.857142857143,65.78504,10.212139,1.0,65.2571428571429,7.5,05:00,65.78504,10.212139,991.5243,65.98341369628906,9.875092506408691,6.824368790547039,0.22,138.045993482286,26.852198405352713,2.0,2.0,,2002-01-25 13:32:00/2002-01-25 16:06:00,D,C,Not_multiple_in_METNO_List_Uncertainties,,,,,,,
2002-02-23 06:00:00,36,Rojo,290.0,68.154594,10.069619,1.0,71.2983922829582,7.01864951768489,01:00,68.154594,10.069619,958.17065,68.40335,9.437425,8.715150229422342,0.75,368.69833842551446,37.9724336793505,2.0,2.0,,-/2002-02-23 06:29:00,-/F,-/C,-,-/958.0,-/45.0,-/nan,,,,
2002-02-23 09:00:00,36,Rojo,290.0,67.62031,10.273026,1.0,69.4463022508039,6.90289389067524,02:00,67.62031,10.273026,959.1623,67.67966,9.38862,9.431885591750897,0.71,244.94124164048745,37.973246161846255,2.0,2.0,,2002-02-23 06:29:00/2002-02-23 11:40:00,F/M,C,-,958.0,45.0,,,,,
2002-02-23 12:00:00,36,Rojo,296.0,67.180016,10.60201,1.0,67.74,6.94,03:00,67.180016,10.60201,959.87396,67.13790893554688,10.22388744354248,9.70205758407937,1.01,168.0201467340067,16.979276574781046,2.0,2.0,,2002-02-23 11:40:00/2002-02-23 13:20:00,M,C,-,958.0,45.0,,,,,
2002-02-23 15:00:00,36,Rojo,353.707865168539,66.77949,11.292099,1.0,67.5,8.06179775280899,04:00,66.77949,11.292099,959.637,66.77948760986328,11.292098999023438,9.870796271197452,1.05,160.87747879234743,0.0002657714555181305,2.0,2.0,,2002-02-23 13:20:00/2002-02-23 16:18:00,M,C/C - H,-,958.0,45.0,,,,,
2002-02-23 18:00:00,36,Rojo,380.0,66.65485,12.373632,1.0,67.1697841726619,9.32553956834532,05:00,66.65485,12.373632,959.9136,66.46905517578125,12.096755981445312,10.8754207605019,1.15,144.69855777114026,24.01608149419413,2.0,2.0,,2002-02-23 16:18:00/2002-02-24 01:34:00,M/D,C - H/-,-,958.0,45.0,,,,,
2002-02-23 18:00:00,36,Rojo,380.0,69.74776,10.091436,2.0,67.1697841726619,9.32553956834532,05:00,69.74776,10.091436,965.28314,69.70424,9.669274,8.223146057623348,0.72,288.3528824775975,16.970534992194075,0.0,2.0,,2002-02-23 16:18:00/2002-02-24 01:34:00,M/D,C - H/-,-,958.0,45.0,,,,,
2002-02-23 21:00:00,36,Rojo,380.0,66.43099,13.301839,1.0,66.5870503597122,10.7823741007194,06:00,66.43099,13.301839,961.3191,66.52287292480469,13.444025993347168,10.67520474473109,0.83,113.00215941321947,12.00853170386225,2.0,2.0,,2002-02-23 16:18:00/2002-02-24 01:34:00,M/D,C - H/-,-,958.0,45.0,,,,,
2002-02-23 21:00:00,36,Rojo,380.0,68.826035,10.403148,2.0,66.5870503597122,10.7823741007194,06:00,68.826035,10.403148,964.74115,68.40841,8.781536,9.491234615132422,0.84,249.47622779230343,80.48535384150355,0.0,1.0,,2002-02-23 16:18:00/2002-02-24 01:34:00,M/D,C - H/-,-,958.0,45.0,,,,,
2002-02-24 00:00:00,36,Rojo,380.0,66.32512,14.729076,1.0,66.0043165467626,12.2392086330935,07:00,66.32512,14.729076,963.7201,66.4744644165039,14.649144172668455,12.628992575631012,0.54,117.4217043814474,16.983316314229963,2.0,2.0,,2002-02-23 16:18:00/2002-02-24 01:34:00,M/D,C - H/-,-,958.0,45.0,,,,,
2002-02-24 00:00:00,36,Rojo,380.0,67.90344,10.688119,2.0,66.0043165467626,12.2392086330935,07:00,67.90344,10.688119,964.8679,67.533615,9.505415,9.731380980986472,0.69,221.68739457467052,64.63114297848239,1.0,1.0,,2002-02-23 16:18:00/2002-02-24 01:34:00,M/D,C - H/-,-,958.0,45.0,,,,,
2002-03-01 12:00:00,37,Rojo,396.363636363636,70.3208,12.879001,3.0,69.0,9.6969696969697,01:00,,,,70.3208,12.879001,3.940182673370109,,191.51026198754246,0.0,,,No candidates. Center by FullRVO,,,,,,,,,,,
2002-03-01 15:00:00,37,Rojo,410.0,69.875854,13.19792,3.0,69.2304278922346,11.8042789223455,02:00,,,,69.875854,13.19792,4.677432296778343,,89.89167069990053,0.0,,,No candidates. Center by FullRVO,,,,,,,,,,,
2002-03-01 18:00:00,37,Rojo,410.0,69.67662,16.929,1.0,69.3160063391442,12.6600633914422,03:00,69.67662,16.929,985.89343,69.471466,15.036925,7.756779059553112,0.07,170.9948587492476,76.88363189176182,0.0,1.0,,2002-03-01 13:56:00/2002-03-02 00:27:00,M,C,The_polar_storm,,50.0,,,,,
2002-03-01 21:00:00,37,Rojo,410.0,69.11972,3.116667,2.0,69.4015847860539,13.5158478605388,04:00,69.11972,3.116667,995.7429,68.96052551269531,2.6118741035461426,9.351755227015117,0.37,410.17761362897136,26.767391527382824,0.0,2.0,,2002-03-01 13:56:00/2002-03-02 00:27:00,M,C,The_polar_storm,,50.0,,,,,
2002-03-01 21:00:00,37,Rojo,410.0,69.28735,16.904696,3.0,69.4015847860539,13.5158478605388,04:00,,,,69.28735,16.904696,6.6015407294408766,,133.51209959800354,0.0,,,Wrong PMSL min. Center by FullRVO,,,,,,,,,,,
2002-03-02 00:00:00,37,Rojo,410.0,69.08352,18.739408,1.0,69.4871632329636,14.3716323296355,05:00,69.08352,18.739408,985.75854,68.90985,18.381073,7.349939831077536,0.02,177.51388725533525,24.018276076177933,0.0,2.0,,2002-03-01 13:56:00/2002-03-02 00:27:00,M,C,The_polar_storm,,50.0,,,,,
2002-03-02 00:00:00,37,Rojo,410.0,67.63712,3.6719754,2.0,69.4871632329636,14.3716323296355,05:00,67.63712,3.6719754,996.6014,68.39946746826172,3.268968343734741,1.2988509496988156,0.21,480.2049155542941,86.41244063661469,0.0,0.0,,2002-03-01 13:56:00/2002-03-02 00:27:00,M,C,The_polar_storm,,50.0,,,,,
2002-03-09 12:00:00,38,Rojo,474.2,68.82439,0.2263991,1.0,69.645,-4.5,01:00,68.82439,0.2263991,983.8553,68.82438659667969,0.2263990938663482,10.707076248469887,0.69,207.39999155458213,0.00037843256717577645,1.0,2.0,,2002-03-09 10:49:00/2002-03-09 12:29:00,M,C,-,,,,,,,
2002-03-09 15:00:00,38,Rojo,492.043596730245,68.115845,-1.3651395,1.0,68.8297002724796,-4.82970027247956,02:00,68.115845,-1.3651395,983.6096,67.94487762451172,-1.8166074752807613,12.267007572279638,0.76,162.0908755724652,26.723134640877916,2.0,2.0,,2002-03-09 14:10:00/2002-03-10 02:24:00,M,C/H - S,-,,,,,,,
2002-03-09 18:00:00,38,Rojo,499.400544959128,67.91172,-1.5430712,1.0,68.216621253406,-4.21662125340599,03:00,67.91172,-1.5430712,986.2421,67.9117202758789,-1.543071150779724,9.363455241104626,0.75,116.10544185301235,3.074533628564786e-05,2.0,2.0,,2002-03-09 14:10:00/2002-03-10 02:24:00,M,C/H - S,-,,,,,,,
2002-03-09 21:00:00,38,Rojo,506.757493188011,67.84263,-1.9033978,1.0,67.6035422343324,-3.60354223433243,04:00,67.84263,-1.9033978,988.80164,67.8048,-2.5344744,10.450717899184752,0.66,76.43407407948409,26.819004098990693,2.0,2.0,,2002-03-09 14:10:00/2002-03-10 02:24:00,M,C/H - S,-,,,,,,,
2002-03-10 00:00:00,38,Rojo,514.114441416894,67.093666,-2.226781,1.0,66.9904632152589,-2.99046321525886,05:00,67.093666,-2.226781,990.95557,67.8048,-2.5344744,6.825600101311808,0.61,35.05392493568705,80.1555747736897,2.0,0.0,,2002-03-09 14:10:00/2002-03-10 02:24:00,M,C/H - S,-,,,,,,,
2002-12-20 12:00:00,41,Rojo,251.315789473684,67.209236,13.229582,1.0,68.1947368421053,11.0394736842105,01:00,67.209236,13.229582,1007.01697,67.72507,13.732273,2.2321331653173906,-0.05,143.32294621868493,61.22692421618567,0.0,2.0,,2002-12-20 11:58:00/2002-12-20 13:14:00,M,S/C - H,-,999.0,30.0,,,,,
2002-12-20 15:00:00,41,Rojo,300.0,66.052605,14.295008,1.0,67.5573770491803,12.5,02:00,66.052605,14.295008,1010.17755,66.23441314697266,14.583344459533691,-0.0804965392445317,-0.1,184.85273010260633,24.017491381134715,0.0,0.0,On land,2002-12-20 13:39:00/2002-12-20 19:45:00,M,C - H/-,-,999.0,30.0,,,,,
2002-12-20 18:00:00,41,Rojo,300.0,65.33822,15.980421,3.0,66.5737704918033,12.5,03:00,,,,65.33822,15.980421,0.7581667746347543,,209.08522363111507,0.0,,,No candidates. Center by FullRVO,,,,,,,,,,,
2003-01-16 06:00:00,42,Rojo,250.0,76.01182,1.0837883,3.0,74.0615763546798,0.0,01:00,,,,76.01182,1.0837883,3.502449149453931,,219.0692808729094,0.0,,,No candidates. Center by FullRVO,,,,,,,,,,,
2003-01-16 09:00:00,42,Rojo,250.0,75.370605,0.6364745,3.0,73.6182266009852,0.0,02:00,,,,75.370605,0.6364745,4.082591770379514,,195.7693783625179,0.0,,,No candidates. Center by FullRVO,,,,,,,,,,,
2003-01-16 12:00:00,42,Rojo,250.0,74.728615,0.22192624,3.0,72.9926470588235,0.0,03:00,,,,74.728615,0.22192624,3.407659462776526,,193.1526014625291,0.0,,,No candidates. Center by FullRVO,,,,,,,,,,,
2003-01-16 15:00:00,42,Rojo,250.0,72.31258,-2.870066,3.0,71.9969359331476,1.17688022284123,04:00,,,,72.31258,-2.870066,3.2522976856041725,,142.26751974711877,0.0,,,No candidates. Center by FullRVO,,,,,,,,,,,
2003-01-16 18:00:00,42,Rojo,250.0,71.88057,-1.8257315,3.0,71.5456824512535,2.68105849582173,05:00,,,,71.88057,-1.8257315,4.699978152304921,,161.55031800868707,0.0,,,No candidates. Center by FullRVO,,,,,,,,,,,
2003-01-16 21:00:00,42,Rojo,250.0,71.33722,-2.0015879,3.0,70.808,3.91,06:00,,,,71.33722,-2.0015879,4.995073729316259,,221.09155554827845,0.0,,,No candidates. Center by FullRVO,,,,,,,,,,,
2003-01-17 00:00:00,42,Rojo,250.0,70.99925,0.11975939,3.0,70.2287272727273,4.58909090909091,07:00,,,,70.99925,0.11975939,4.23220383144831,,185.82141538923216,0.0,,,No candidates. Center by FullRVO. Last point,,,,,,,,,,,
2003-01-17 03:00:00,42,Rojo,250.0,,,4.0,69.6346534653465,5.0,,,,,,,,,,,,,Enlarge view area,,,,,,,,,,,
2003-01-23 00:00:00,44,Rojo,250.0,72.019104,9.711268,2.0,72.5,3.0,01:00,72.019104,9.711268,995.6064,72.1140365600586,9.876410484313965,4.830563001038027,0.3,233.45789287000656,11.974954117533409,1.0,1.0,,2003-01-22 22:23:00/2003-01-23 00:45:00,M,MGR,Multiple_Impossible_to_measure,995.0,53.0,,,,,
2003-01-23 00:00:00,44,Rojo,250.0,74.04504,-2.2742076,2.0,72.5,3.0,01:00,74.04504,-2.2742076,993.6353,74.11614227294922,-1.7846356630325315,5.212719960082102,0.97,240.6871829966958,16.895456352721236,2.0,2.0,,2003-01-22 22:23:00/2003-01-23 00:45:00,M,MGR,Multiple_Impossible_to_measure,995.0,53.0,,,,,
2003-01-23 00:00:00,44,Rojo,250.0,72.50364,-3.8053532,3.0,72.5,3.0,01:00,,,,72.50364,-3.8053532,5.012431720951566,,227.40642356639046,0.0,,,Wrong PMSL min. Center by FullRVO,,,,,,,,,,,
2003-01-23 03:00:00,44,Rojo,250.0,71.46044,-3.2996807,1.0,71.835,2.33,02:00,71.46044,-3.2996807,999.9175,71.12212,-3.2518833,8.100474794352596,0.66,201.37207501215698,37.658124705137304,1.0,2.0,,2003-01-23 02:27:00/2003-01-23 04:07:00,M,MGR,Multiple_Impossible_to_measure,995.0,53.0,,,,,
2003-01-23 03:00:00,44,Rojo,250.0,72.45613,9.267523,2.0,71.835,2.33,02:00,72.45613,9.267523,993.0893,72.50599670410156,8.9492826461792,10.131854054244885,0.68,246.23581339396145,12.00892446173019,2.0,2.0,,2003-01-23 02:27:00/2003-01-23 04:07:00,M,MGR,Multiple_Impossible_to_measure,995.0,53.0,,,,,
2003-01-23 06:00:00,44,Rojo,250.0,70.831505,-0.40590224,1.0,71.3569620253165,3.57215189873418,03:00,70.831505,-0.40590224,997.7727,70.83150482177734,-0.405902236700058,8.2752314574651,0.6,154.7396262415382,1.981785000518085e-05,2.0,2.0,,2003-01-23 04:07:00/2003-01-23 10:42:00,M,MGR,Multiple_Impossible_to_measure,995.0,53.0,,,,,
2003-01-23 06:00:00,44,Rojo,250.0,73.02908,6.159582,2.0,71.3569620253165,3.57215189873418,03:00,73.02908,6.159582,991.87506,73.01998,5.3338695,15.986159685139723,0.9,205.65518952807656,26.825442317569255,0.0,2.0,,2003-01-23 04:07:00/2003-01-23 10:42:00,M,MGR,Multiple_Impossible_to_measure,995.0,53.0,,,,,
2003-01-23 09:00:00,44,Rojo,250.0,70.65848,2.8921254,1.0,71.1291139240506,4.48354430379747,04:00,70.65848,2.8921254,997.1833,70.69837951660156,2.588809967041016,9.10079209828331,0.62,78.05717166411941,12.008886026512336,2.0,2.0,,2003-01-23 04:07:00/2003-01-23 10:42:00,M,MGR,Multiple_Impossible_to_measure,995.0,53.0,,,,,
2003-01-23 09:00:00,44,Rojo,250.0,73.161835,5.143143,2.0,71.1291139240506,4.48354430379747,04:00,73.161835,5.143143,992.1934,73.16183471679688,5.143143177032471,13.133521962144316,0.89,227.14095861673738,3.2002890589102664e-05,2.0,2.0,,2003-01-23 04:07:00/2003-01-23 10:42:00,M,MGR,Multiple_Impossible_to_measure,995.0,53.0,,,,,
2003-01-23 12:00:00,44,Rojo,250.0,70.62316,6.398022,1.0,70.6060606060606,6.96969696969697,05:00,70.62316,6.398022,996.57025,70.66873168945312,6.102564334869385,9.53967275182668,0.55,21.184763143246784,12.009222864704853,2.0,2.0,,2003-01-23 10:42:00/2003-01-23 12:21:00,M,MGR,Multiple_Impossible_to_measure,995.0,53.0,,,,,
2003-01-23 15:00:00,44,Rojo,250.0,70.81442,9.614215,1.0,70.1975476839237,13.6321525885559,06:00,70.81442,9.614215,996.563,70.7696762084961,9.170886993408203,9.484373500026669,0.41,164.07364744389128,16.964173695284522,2.0,2.0,,2003-01-23 14:02:00/2003-01-24 02:16:00,M,MGR,Multiple_Impossible_to_measure,995.0,53.0,,,,,
2003-01-23 18:00:00,44,Rojo,250.0,71.02244,11.8597975,1.0,70.8106267029973,15.5940054495913,07:00,71.02244,11.8597975,996.87225,70.98296356201172,11.406937599182127,8.50875480357889,0.29,137.76082974306726,16.969517662451064,2.0,2.0,,2003-01-23 14:02:00/2003-01-24 02:16:00,M,MGR,Multiple_Impossible_to_measure,995.0,53.0,,,,,
2003-01-29 03:00:00,45,Rojo,240.098039215686,75.23454,5.458781,1.0,74.5029411764706,0.995098039215686,01:00,75.23454,5.458781,1006.21655,75.47433471679688,5.409445285797119,9.417159551065025,0.2,152.92543572401428,26.700043532937507,2.0,2.0,,2003-01-29 01:19:00/2003-01-29 03:01:00,F,C,Reversed_Shear,997.0,50.0,,,,,
2003-01-29 06:00:00,45,Rojo,285.079365079365,74.85278,5.717956,1.0,73.6238095238095,0.874603174603175,02:00,74.85278,5.717956,1005.01483,75.03805541992188,5.123514652252197,10.000777128667304,0.44,200.08142398176503,26.81742259677427,2.0,2.0,,2003-01-29 04:41:00/2003-01-29 09:56:00,F/M,C,Reversed_Shear,997.0,50.0,,,,,
2003-01-29 09:00:00,45,Rojo,342.222222222222,74.47058,5.963536,1.0,72.7666666666667,0.588888888888889,03:00,74.47058,5.963536,1004.7912,74.65665,5.3869653,10.032882290993482,0.47,253.40294269846842,26.81911165312121,2.0,2.0,,2003-01-29 04:41:00/2003-01-29 09:56:00,F/M,C,Reversed_Shear,997.0,50.0,,,,,
2003-01-29 12:00:00,45,Rojo,353.924050632911,74.08795,6.196517,1.0,71.9392405063291,1.0,04:00,74.08795,6.196517,1004.6639,74.078545,5.3176265,10.2527753127434,0.49,292.3245019860623,26.821201403001144,2.0,2.0,,2003-01-29 11:36:00/2003-01-29 12:55:00,M,C,Reversed_Shear,997.0,50.0,,,,,
2003-01-29 15:00:00,45,Rojo,333.917274939173,68.90014,2.222598,2.0,70.8451612903226,1.0,05:00,,,,68.90014,2.222598,9.124135498067194,,221.26699845245275,0.0,,,No candidates. Center by FullRVO,,,,,,,,,,,
2003-01-29 15:00:00,45,Rojo,333.917274939173,,,4.0,70.8451612903226,1.0,,,,,,,,,,,,,Enlarge view area,,,,,,,,,,,
2003-01-29 18:00:00,45,Rojo,325.158150851582,67.719955,3.1467338,2.0,69.6838709677419,1.0,06:00,,,,67.719955,3.1467338,9.033842783727458,,234.92601070472773,0.0,,,No candidates. Center by FullRVO,,,,,,,,,,,
2003-01-29 18:00:00,45,Rojo,325.158150851582,,,4.0,69.6838709677419,1.0,,,,,,,,,,,,,Enlarge view area,,,,,,,,,,,
2003-01-29 21:00:00,45,Rojo,439.59595959596,69.443825,11.024808,1.0,68.4020202020202,2.86868686868687,07:00,69.443825,11.024808,992.76526,69.59082794189453,10.90731430053711,17.192547101468612,1.22,345.7963963632403,16.973263746240907,2.0,2.0,Enlarge view area,2003-01-29 19:46:00/2003-01-29 21:25:00,M,C,Reversed_Shear,997.0,50.0,,,,,
2003-01-29 21:00:00,45,Rojo,439.59595959596,67.1807,2.8769937,2.0,68.4020202020202,2.86868686868687,07:00,,,,67.1807,2.8769937,7.945458380458736,,135.80525057605328,0.0,,,No candidates. Center by FullRVO,,,,,,,,,,,
2003-01-30 00:00:00,45,Rojo,542.191358024691,69.22201,9.631115,1.0,67.3659192825112,3.5,08:00,69.22201,9.631115,991.889,69.2728042602539,9.362136840820312,13.141278190513756,1.15,325.5891720103066,12.008879355633981,2.0,2.0,Enlarge view area,2003-01-29 21:25:00/2003-01-30 01:08:00,M,C/S - H,Reversed_Shear,997.0,50.0,,,,,
2003-01-30 00:00:00,45,Rojo,542.191358024691,72.10275,5.162448,2.0,67.3659192825112,3.5,08:00,72.10275,5.162448,1006.73346,72.09012603759766,4.378730773925781,9.295299646356211,0.21,530.5389518043148,26.826462386689105,2.0,2.0,The point from the first steps that left the area returned,2003-01-29 21:25:00/2003-01-30 01:08:00,M,C/S - H,Reversed_Shear,997.0,50.0,,,,,
2003-01-30 03:00:00,45,Rojo,614.356435643564,68.74831,8.26227,1.0,66.1237623762376,3.55445544554455,09:00,68.74831,8.26227,990.69946,68.79702758789062,7.996062755584717,14.577319036761224,1.42,354.07366868543926,12.008829323703383,2.0,2.0,Enlarge view area,2003-01-30 02:49:00/2003-01-30 04:30:00,M,S,Reversed_Shear,997.0,50.0,,,,,
2003-01-30 03:00:00,45,Rojo,614.356435643564,71.46851,4.652705,2.0,66.1237623762376,3.55445544554455,09:00,71.46851,4.652705,1008.67114,71.65228271484375,4.158474445343018,10.02840631359778,0.11,595.9238279149026,26.827753768933437,1.0,2.0,The point from the first steps that left the area returned,2003-01-30 02:49:00/2003-01-30 04:30:00,M,S,Reversed_Shear,997.0,50.0,,,,,
2003-03-23 03:00:00,49,Rojo,457.8,69.44206,-14.031092,3.0,67.9228971962617,-13.0,01:00,,,,69.44206,-14.031092,0.4428849261885013,,173.98340383992112,0.0,,,No candidates. Center by FullRVO,,,,,,,,,,,
2003-03-23 06:00:00,49,Rojo,482.211538461538,69.6644,-14.273483,1.0,69.2423076923077,-9.05769230769231,02:00,69.6644,-14.273483,992.3016,70.06206512451172,-13.514095306396484,0.9855507872966872,0.52,208.82296657425385,52.917078332486824,2.0,1.0,,2003-03-23 04:51:00/2003-03-23 10:03:00,M,C,Comma_in_SW,,45.0,,,,,
2003-03-23 09:00:00,49,Rojo,487.980769230769,70.5185,-11.722649,1.0,70.3961538461538,-7.90384615384615,03:00,70.5185,-11.722649,992.91125,70.7440414428711,-11.954766273498535,1.3337414933629737,0.6,142.66927223857587,26.499631651196918,2.0,1.0,,2003-03-23 04:51:00/2003-03-23 10:03:00,M,C,Comma_in_SW,,45.0,,,,,
2003-03-23 12:00:00,49,Rojo,436.5,71.46282,-7.4994984,1.0,71.37,-5.975,04:00,71.46282,-7.4994984,993.0582,72.01628,-6.042818,3.064472253714663,0.51,54.9984489637836,79.7658428586706,2.0,2.0,,2003-03-23 11:25:00/2003-03-23 13:05:00,M,C,Comma_in_SW,,45.0,,,,,
2003-03-23 15:00:00,49,Rojo,427.18826405868,72.07691,-2.727819,1.0,71.8103225806452,-3.16451612903226,05:00,72.07691,-2.727819,993.51984,72.54806518554688,-3.0164928436279297,4.508513644989151,0.32,33.24508229851585,53.289980681907345,2.0,2.0,,2003-03-23 14:44:00/2003-03-23 19:54:00,M,C,Comma_in_SW,,45.0,,,,,
2003-03-23 18:00:00,49,Rojo,422.78728606357,72.05575,2.815269,1.0,71.9264516129032,0.609677419354838,06:00,72.05575,2.815269,993.72437,72.82546,1.1027914,3.0462785431045485,0.74,77.1693712474626,103.0720798707237,2.0,0.0,,2003-03-23 14:44:00/2003-03-23 19:54:00,M,C,Comma_in_SW,,45.0,,,,,
2003-03-23 21:00:00,49,Rojo,433.333333333333,71.82661,6.290325,1.0,72.3333333333333,3.66666666666667,07:00,71.82661,6.290325,994.2382,71.58793,9.3700695,3.00659785491539,0.71,105.96993735164804,110.70086100222099,2.0,0.0,,2003-03-23 19:54:00/2003-03-23 21:33:00,M,C,Comma_in_SW,,45.0,,,,,
2003-03-24 00:00:00,49,Rojo,453.066666666667,71.579094,12.888331,1.0,72.5,7.92,08:00,71.579094,12.888331,993.33093,71.81951904296875,12.94900894165039,3.2595691285599875,0.81,198.6749007551952,26.817895398513773,2.0,2.0,,2003-03-23 21:33:00/2003-03-24 01:18:00,M,C,Comma_in_SW,,45.0,,,,,
2003-12-29 03:00:00,55,Rojo,523.762376237624,71.60798,20.007154,1.0,69.9247524752475,12.7,01:00,71.60798,20.007154,989.2706,71.73964,19.462555,12.028222104122838,0.56,326.27473059163884,24.018051537415783,1.0,2.0,,2003-12-29 02:22:00/2003-12-29 04:03:00,M,C,-,,54.0,,,,,
2003-12-29 06:00:00,55,Rojo,500.571428571429,71.32988,18.91337,1.0,69.4495327102804,12.4579439252336,02:00,71.32988,18.91337,989.4518,71.30751037597656,18.441755294799805,13.87354541483718,0.68,318.7049536560766,16.980261103590284,2.0,2.0,,2003-12-29 05:42:00/2003-12-29 09:16:00,M,C,-,,54.0,,,,,
2003-12-29 09:00:00,55,Rojo,506.285714285714,71.37132,18.169428,1.0,68.9448598130841,12.0373831775701,03:00,71.37132,18.169428,988.82367,71.92322,16.891325,12.878015602429654,0.85,355.13942324155647,75.94739163514156,2.0,2.0,,2003-12-29 05:42:00/2003-12-29 09:16:00,M,C,-,,54.0,,,,,
2003-12-29 09:00:00,55,Rojo,506.285714285714,69.653,9.9430275,2.0,68.9448598130841,12.0373831775701,03:00,69.653,9.9430275,996.7715,69.5139389038086,9.37807559967041,9.0067390598873,0.17,113.90615513010965,26.820266486412113,0.0,2.0,,2003-12-29 05:42:00/2003-12-29 09:16:00,M,C,-,,54.0,,,,,
2003-12-29 12:00:00,55,Rojo,533.924050632911,71.71084,17.25947,1.0,68.7,13.0,04:00,71.71084,17.25947,988.69635,72.076996,15.539015,18.85924461960841,0.99,371.0226587320541,72.05437419588968,2.0,2.0,,2003-12-29 10:57:00/2003-12-29 12:16:00,M,C,-,,54.0,,,,,
2003-12-29 12:00:00,55,Rojo,533.924050632911,69.577644,11.5984335,2.0,68.7,13.0,04:00,69.577644,11.5984335,996.5709,69.34984,10.874321,8.054768410899312,0.35,112.26013551006982,37.93977403267636,2.0,2.0,,2003-12-29 10:57:00/2003-12-29 12:16:00,M,C,-,,54.0,,,,,
2003-12-29 15:00:00,55,Rojo,523.922829581994,71.98704,15.346038,1.0,68.4569131832798,13.3038585209003,05:00,71.98704,15.346038,986.83954,71.98132,14.087614,18.697808006371183,1.05,399.9254773544163,43.281551856614364,2.0,2.0,,2003-12-29 13:57:00/2003-12-29 19:08:00,M,C,-,,54.0,,,,,
2003-12-29 15:00:00,55,Rojo,523.922829581994,69.50653,12.5540695,2.0,68.4569131832798,13.3038585209003,05:00,69.50653,12.5540695,996.80475,69.80248260498047,12.337945938110352,3.958241535088919,0.36,120.47982804217315,33.95256913057785,2.0,2.0,,2003-12-29 13:57:00/2003-12-29 19:08:00,M,C,-,,54.0,,,,,
2003-12-29 18:00:00,55,Rojo,506.559485530547,71.98132,14.087614,1.0,67.7623794212219,14.1720257234727,06:00,71.98132,14.087614,985.01953,71.81952,12.949009,18.13504791930621,1.44,469.13645284118087,43.251582286991294,2.0,2.0,,2003-12-29 13:57:00/2003-12-29 19:08:00,M,C,-,,54.0,,,,,
2003-12-29 18:00:00,55,Rojo,506.559485530547,69.55598,14.091465,2.0,67.7623794212219,14.1720257234727,06:00,69.55598,14.091465,997.4043,69.73812866210938,14.424665451049805,4.684316660872064,0.24,199.46616239079546,24.005737785229726,2.0,2.0,,2003-12-29 13:57:00/2003-12-29 19:08:00,M,C,-,,54.0,,,,,
2003-12-29 21:00:00,55,Rojo,500.0,72.02307,12.530777,1.0,66.9919504643963,14.6006191950464,07:00,72.02307,12.530777,985.2643,71.4492,12.247406,13.50946391110282,1.83,565.1248770838545,64.570890678631,2.0,2.0,,2003-12-29 20:47:00/2003-12-30 02:10:00,M/D,C,-/Over_the_land,,54.0,,,,,
2003-12-29 21:00:00,55,Rojo,500.0,70.01058,16.074186,2.0,66.9919504643963,14.6006191950464,07:00,70.01058,16.074186,997.96075,70.09983825683594,16.252239227294922,8.042218853096978,0.58,340.96073094840506,12.004920833743183,2.0,2.0,,2003-12-29 20:47:00/2003-12-30 02:10:00,M/D,C,-/Over_the_land,,54.0,,,,,
2003-12-30 00:00:00,55,Rojo,500.0,71.66492,11.064259,1.0,66.8804953560371,15.9938080495356,08:00,71.66492,11.064259,986.77856,71.43465,10.270214,12.467682166650585,1.38,565.8302065530256,37.89984018597364,2.0,2.0,,2003-12-29 20:47:00/2003-12-30 02:10:00,M/D,C,-/Over_the_land,,54.0,,,,,
2003-12-30 00:00:00,55,Rojo,500.0,70.906044,16.736036,2.0,66.8804953560371,15.9938080495356,08:00,70.906044,16.736036,998.9052,70.90604400634766,16.73603630065918,6.904166189753459,1.14,448.598217388524,1.0958912030208765e-05,0.0,2.0,,2003-12-29 20:47:00/2003-12-30 02:10:00,M/D,C,-/Over_the_land,,54.0,,,,,
2003-12-30 03:00:00,55,Rojo,500.0,71.74575,16.497414,2.0,66.6514851485149,18.4851485148515,09:00,71.74575,16.497414,1000.3862,71.89582824707031,16.407649993896484,8.780389112548498,0.95,571.7918259293772,16.976024448593314,0.0,2.0,,2003-12-30 02:10:00/2003-12-30 03:51:00,D,C,Over_the_land,,54.0,,,,,
2003-12-30 03:00:00,55,Rojo,500.0,,,4.0,66.6514851485149,18.4851485148515,,,,,,,,,,,,,Enlarge view area,,,,,,,,,,,
2004-01-27 12:00:00,56,Rojo,302.660550458716,72.58667,10.727501,1.0,70.9082568807339,9.90825688073395,01:00,72.58667,10.727501,994.34155,72.39803314208984,10.381888389587402,8.616372468967775,0.11,188.7951882555719,23.95051450437154,2.0,2.0,,2004-01-27 11:40:00/2004-01-27 13:29:00,M,MGR,Multiple_widespread_convective,988.0,45.0,,,,,
